number,x,y,opinion,Q_pos,Q_neg,Q
45,0.6455350296980795,0.5527467925035469,Positive,-0.006131929530706272,-0.2405885356419704,-0.006131929530706272
46,0.16080917238662962,7.94160732202287E-4,Negative,0.2984623043467933,0.7160808883472631,0.7160808883472631
47,0.43240264537073136,0.052223949013542326,Positive,0.2479704185661749,-0.21868435575554962,0.2479704185661749
48,0.7115981936032674,0.8630116548490873,Positive,0.14780299877423356,-0.47096338613535804,0.14780299877423356
49,0.8880813249502388,0.11031763585173626,Negative,0.027598923283275845,0.5823184356442589,0.5823184356442589
50,0.8239244112699994,0.5510571728276483,Negative,-0.24669255098288145,0.18854643260863746,0.18854643260863746
51,0.8932677744748667,0.45107962661950907,Positive,-0.2524276744300073,0.18697913240644537,0.18697913240644537
52,0.8112105741776814,0.6000732877615584,Negative,0.060112726947253114,0.05543383237352299,0.060112726947253114
53,0.5706646985654434,0.6272123876484064,Positive,0.3343438868542035,-0.3087031126478181,0.3343438868542035
54,0.2850041483923852,0.7026263887910718,Negative,0.07758815931560852,0.2024008110858147,0.2024008110858147
55,0.6539620871366297,0.9856924853520072,Positive,0.36481406536569677,-0.20190380959155813,0.36481406536569677
56,0.6311003972786546,0.7683327821110784,Positive,-0.04613979173523833,-0.3805287840351819,-0.04613979173523833
57,0.1732786281455828,0.4194549868798242,Positive,0.10943798104664296,-0.3116242070725193,0.10943798104664296
58,0.2745124401096939,0.5404723441765862,Negative,-0.05433683310717963,0.13339965947606708,0.13339965947606708
59,0.5322318739089698,0.2950874813802876,Negative,0.5676194766356831,0.1936139179070287,0.5676194766356831
60,0.2015610213933251,0.5104911478172927,Positive,-0.046558492998769345,-0.0030869456878538093,-0.0030869456878538093
61,0.8232322742234495,0.7771058266846362,Positive,0.7928142573217182,-0.45175153223467096,0.7928142573217182
62,0.060367353293995674,0.37818393141857465,Positive,0.2818360764520811,-0.045121657048338815,0.2818360764520811
63,0.68696302000089,0.5638192989448312,Positive,0.20493136651555355,-0.36918664328051054,0.20493136651555355
64,0.8203283033264929,0.36409680230899066,Negative,-0.1369334976589992,0.26418727982442647,0.26418727982442647
65,0.64060488977498,0.39948702925058655,Negative,0.2736610272653753,0.04353936446433211,0.2736610272653753
66,0.5745610100715038,0.3905656242929503,Positive,0.20039812795189393,-0.20340128142607905,0.20039812795189393
67,0.5005618334103586,0.20143448043492895,Positive,0.6453966453748342,0.17317258631040905,0.6453966453748342
68,0.14471696478347862,0.4029133035572231,Positive,-0.1082865526038996,0.13276662192552008,0.13276662192552008
69,0.9632094460881797,0.8217844976050119,Positive,0.6487271895779391,0.14053463608414346,0.6487271895779391
70,0.5588929843427798,0.3864630586878055,Negative,-0.32700666533756606,-0.07127308821141153,-0.07127308821141153
71,0.6531369546111658,0.9392073959895962,Negative,0.0360675852801052,0.03366260264288026,0.0360675852801052
72,0.04021111429290358,0.10760796531608141,Negative,0.12397619592555732,0.7402567215744495,0.7402567215744495
73,0.2743338058033954,0.3977295129112931,Positive,0.16266839737062688,-0.24870316915627477,0.16266839737062688
74,0.476684689168156,0.7917933723223884,Negative,-0.2922136569845294,-0.0019090369980760552,-0.0019090369980760552
75,0.09236598021583964,0.09751728339216714,Negative,0.07905282393079226,0.47780203220209144,0.47780203220209144
76,0.48806743228392946,0.1827575137994576,Positive,0.19539568216692493,-0.25338271946411667,0.19539568216692493
77,0.7660496946322289,0.35196093507341275,Negative,-0.1121846434348525,-0.09839104952598242,-0.09839104952598242
78,0.4513039628894544,0.6599952248069237,Positive,0.22798511750628186,0.04096643623538075,0.22798511750628186
79,0.7515859147838402,0.2263932159847043,Positive,0.7159090929403787,-0.055165755999712296,0.7159090929403787
80,0.5129938534373992,0.3279135498546417,Positive,0.3609462364114093,-0.22227059149345496,0.3609462364114093
81,0.045324852071530364,0.16391345574590555,Negative,-0.0946998587183888,0.40817759039159307,0.40817759039159307
82,0.0692027572184557,0.5848624827051708,Positive,-0.015712538584649806,-0.2927287804119054,-0.015712538584649806
83,0.17733696079016348,0.5745848825019575,Negative,-0.4799136988361691,0.4991832654575543,0.4991832654575543
84,0.2647336618753038,0.9740845337097482,Negative,0.25578163274614363,0.44353023033408634,0.44353023033408634
85,0.7336842846752029,0.749491122684401,Positive,0.5489768173223718,0.007273677905562555,0.5489768173223718
86,0.6419726047290321,0.36694510498607347,Negative,-0.09139871411512492,0.19925426854318756,0.19925426854318756
87,0.5957406257813511,0.5897411547668566,Positive,0.023794461582848363,-0.2963121364473821,0.023794461582848363
88,0.15493786981586022,0.2958203031243488,Positive,0.3499447721952485,-0.14287636506355267,0.3499447721952485
89,0.24004293878353633,0.1477716191154287,Positive,0.3357708507468307,0.28765603106112514,0.3357708507468307
90,0.4650186060589776,0.9827323449913444,Positive,0.1771019660934362,0.2702600776870402,0.2702600776870402
91,0.4346050881074358,0.8625702880117135,Positive,-0.29745716341602685,-0.3478708182319139,-0.29745716341602685
92,0.8025917809879994,0.8496265199975046,Positive,0.38439432825633674,0.04924054805104193,0.38439432825633674
93,0.1663892542217037,0.7358871948250685,Positive,-0.07228690648067441,-0.15477726538314582,-0.07228690648067441
94,0.9591109070632863,0.7450006385356911,Positive,0.5121190079436169,0.2530931068972221,0.5121190079436169
95,0.6598092536059231,0.5368438527013873,Negative,-0.07776261536955262,-0.009823684025415898,-0.009823684025415898
96,0.32174762413787883,0.39098149052684317,Positive,0.3651987444179386,-0.02067477342128898,0.3651987444179386
97,0.016693172713317717,0.8495949462466781,Positive,0.7734518816629337,-0.2865894664646832,0.7734518816629337
98,0.2656077226302167,0.6623551861247938,Negative,0.06908310654656707,0.5501908983606122,0.5501908983606122
99,0.8003569465526422,0.03522446448199812,Negative,-0.21102518737754417,0.13846469325761163,0.13846469325761163

